,labels,predictions,predicted_label
0,1,0.5333333333333333,False
1,1,0.3333333333333333,False
2,1,0.5333333333333333,False
3,1,0.4,False
4,1,0.2,False
5,1,0.5333333333333333,False
6,1,0.4666666666666667,False
7,1,0.26666666666666666,False
8,1,0.7333333333333333,True
9,1,0.6666666666666666,True
10,1,0.4,False
11,1,0.5333333333333333,False
12,1,0.4666666666666667,False
13,1,0.4666666666666667,False
14,1,0.8666666666666667,True
15,1,0.6,True
16,1,0.7333333333333333,True
17,1,0.2,False
18,1,0.26666666666666666,False
19,1,0.7333333333333333,True
20,1,0.8666666666666667,True
21,1,0.5333333333333333,False
22,1,0.7333333333333333,True
23,1,0.6,True
24,1,0.6666666666666666,True
25,1,0.8,True
26,1,0.7333333333333333,True
27,1,0.6666666666666666,True
28,1,0.5333333333333333,False
29,1,0.8,True
30,1,0.7333333333333333,True
31,1,0.6666666666666666,True
32,1,0.6666666666666666,True
33,1,0.8666666666666667,True
34,1,0.6,True
35,1,1.0,True
36,1,0.8,True
37,1,0.9333333333333333,True
38,1,1.0,True
39,1,0.9333333333333333,True
40,1,0.8,True
41,1,0.7333333333333333,True
42,1,0.7333333333333333,True
43,1,0.5333333333333333,False
44,1,0.6666666666666666,True
45,1,0.8,True
46,1,0.7333333333333333,True
47,1,0.6,True
48,1,0.6666666666666666,True
49,1,0.8666666666666667,True
50,1,0.8,True
51,1,0.8666666666666667,True
52,1,0.6666666666666666,True
53,1,0.7333333333333333,True
54,1,0.6666666666666666,True
55,1,0.6666666666666666,True
56,1,0.4666666666666667,False
57,1,0.4666666666666667,False
58,1,0.8666666666666667,True
59,1,0.8666666666666667,True
60,1,0.7333333333333333,True
61,1,0.8,True
62,1,0.8,True
63,1,0.8666666666666667,True
64,1,0.8666666666666667,True
65,1,0.8666666666666667,True
66,1,0.8666666666666667,True
67,1,0.8,True
68,1,0.4,False
69,1,0.8,True
70,1,0.8666666666666667,True
71,1,0.7333333333333333,True
72,1,0.8,True
73,1,0.8,True
74,1,0.8666666666666667,True
75,1,0.8,True
76,1,0.8,True
77,1,0.6666666666666666,True
78,1,0.4,False
79,1,0.8,True
80,1,0.3333333333333333,False
81,1,0.8666666666666667,True
82,1,0.9333333333333333,True
83,1,0.7333333333333333,True
84,1,0.7333333333333333,True
85,1,0.7333333333333333,True
86,1,0.8,True
87,1,0.4,False
88,1,0.8666666666666667,True
89,1,0.6,True
90,1,0.8666666666666667,True
91,1,0.6666666666666666,True
92,1,0.7333333333333333,True
93,1,0.8,True
94,1,0.9333333333333333,True
95,1,0.7333333333333333,True
96,1,0.2,False
97,1,0.7333333333333333,True
98,1,0.8666666666666667,True
99,1,0.8,True
100,1,0.8,True
101,1,0.6666666666666666,True
102,1,0.8,True
103,1,0.8,True
104,1,0.8,True
105,1,0.8,True
106,1,0.6666666666666666,True
107,1,0.6666666666666666,True
108,1,0.8666666666666667,True
109,1,0.7333333333333333,True
110,1,0.9333333333333333,True
111,1,0.8666666666666667,True
112,1,0.7333333333333333,True
113,1,0.8666666666666667,True
114,1,0.7333333333333333,True
115,1,0.6666666666666666,True
116,1,0.7333333333333333,True
117,1,0.9333333333333333,True
118,1,0.6666666666666666,True
119,1,0.8,True
120,1,0.6666666666666666,True
121,1,0.8666666666666667,True
122,1,0.6666666666666666,True
123,1,0.3333333333333333,False
124,1,0.7333333333333333,True
125,1,0.8,True
126,1,0.8,True
127,1,0.13333333333333333,False
128,1,0.6666666666666666,True
129,1,0.13333333333333333,False
130,1,0.8666666666666667,True
131,1,0.9333333333333333,True
132,1,0.9333333333333333,True
133,1,0.8,True
134,1,0.8666666666666667,True
135,1,0.7333333333333333,True
136,1,0.6666666666666666,True
137,1,0.8,True
138,1,0.8,True
139,1,0.8,True
140,1,0.6666666666666666,True
141,1,0.6666666666666666,True
142,1,0.6666666666666666,True
143,1,1.0,True
144,1,0.6666666666666666,True
145,1,0.9333333333333333,True
146,1,0.6,True
147,1,1.0,True
148,1,0.7333333333333333,True
149,1,0.8666666666666667,True
150,1,0.8,True
151,1,0.7333333333333333,True
152,1,0.4666666666666667,False
153,1,0.8,True
154,1,0.7333333333333333,True
155,1,0.8,True
156,1,0.7333333333333333,True
157,1,0.6666666666666666,True
158,1,0.7333333333333333,True
