,labels,predictions,predicted_label
0,1,0.6,False
1,1,0.6,False
2,1,0.4,False
3,1,0.6,False
4,1,0.2,False
5,1,0.4,False
6,1,0.2,False
7,1,0.2,False
8,1,1.0,True
9,1,1.0,True
10,1,1.0,True
11,1,0.8,True
12,1,1.0,True
13,1,0.0,False
14,1,0.4,False
15,1,1.0,True
16,1,0.8,True
17,1,1.0,True
18,1,0.6,False
19,1,0.8,True
20,1,0.8,True
21,1,0.6,False
22,1,1.0,True
23,1,0.6,False
24,1,1.0,True
25,1,0.6,False
26,1,0.8,True
27,1,0.8,True
28,1,0.8,True
29,1,1.0,True
30,1,1.0,True
31,1,0.8,True
32,1,1.0,True
33,1,1.0,True
34,1,0.6,False
35,1,1.0,True
36,1,0.8,True
37,1,1.0,True
38,1,0.8,True
39,1,0.4,False
40,1,0.6,False
41,1,0.4,False
42,1,0.2,False
43,1,0.8,True
44,1,0.8,True
45,1,1.0,True
46,1,0.2,False
47,1,0.8,True
48,1,0.4,False
49,1,1.0,True
50,1,0.8,True
51,1,0.8,True
52,1,0.6,False
53,1,1.0,True
54,1,1.0,True
55,1,1.0,True
56,1,1.0,True
57,1,1.0,True
58,1,0.4,False
59,1,1.0,True
60,1,0.8,True
61,1,0.8,True
62,1,0.8,True
63,1,0.6,False
64,1,1.0,True
65,1,1.0,True
66,1,0.6,False
67,1,0.4,False
68,1,0.8,True
69,1,0.8,True
70,1,0.8,True
71,1,1.0,True
72,1,0.6,False
73,1,0.4,False
74,1,1.0,True
75,1,0.8,True
76,1,0.4,False
77,1,1.0,True
78,1,0.6,False
79,1,0.8,True
80,1,0.2,False
81,1,0.4,False
82,1,0.8,True
83,1,0.4,False
84,1,0.6,False
85,1,0.4,False
86,1,0.8,True
87,1,0.4,False
88,1,0.4,False
89,1,0.8,True
90,1,0.8,True
91,1,0.8,True
92,1,0.6,False
93,1,0.6,False
94,1,0.4,False
95,1,0.6,False
96,1,0.6,False
97,1,0.8,True
98,1,1.0,True
99,1,0.8,True
100,1,0.6,False
101,1,1.0,True
102,1,0.8,True
103,1,0.4,False
104,1,1.0,True
105,1,0.8,True
106,1,0.8,True
107,1,0.4,False
108,1,0.8,True
109,1,0.6,False
110,1,0.6,False
111,1,0.8,True
112,1,0.6,False
113,1,0.8,True
114,1,0.2,False
115,1,0.6,False
116,1,0.8,True
117,1,0.8,True
118,1,0.4,False
119,1,0.0,False
120,1,0.2,False
121,1,1.0,True
122,1,0.8,True
123,1,0.6,False
124,1,0.8,True
125,1,0.2,False
126,1,1.0,True
127,1,0.6,False
128,1,0.8,True
129,1,0.8,True
130,1,0.8,True
131,1,0.6,False
132,1,0.2,False
133,1,0.8,True
134,1,0.6,False
135,1,0.6,False
136,1,0.8,True
137,1,0.4,False
138,1,0.8,True
139,1,0.8,True
140,1,0.8,True
141,1,0.6,False
142,1,1.0,True
143,1,0.4,False
144,1,0.4,False
145,1,0.8,True
146,1,0.0,False
147,1,0.8,True
148,1,0.8,True
149,1,0.6,False
150,1,1.0,True
151,1,0.8,True
152,1,0.4,False
153,1,0.6,False
154,1,1.0,True
